"trace_id","activities","employed","age","income","g"
"11","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"12","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"12","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"12","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"12","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"13","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"13","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"13","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"13","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"14","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"14","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"14","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"14","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"15","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"15","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"15","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"15","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"16","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"16","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"16","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"16","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"17","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"17","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"17","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"17","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"18","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"18","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"18","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"18","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"19","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"19","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"19","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"19","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"20","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"20","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"20","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"20","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"21","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"21","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"21","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"21","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"21","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"22","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"22","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"22","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"22","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"23","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"23","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"23","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"23","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"24","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"24","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"24","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"24","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"25","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"25","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"25","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"25","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"26","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"26","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"26","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"26","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"26","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"27","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"27","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"27","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"27","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"28","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"28","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"28","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"28","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"29","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"29","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"29","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"29","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"30","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"30","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"30","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"30","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"31","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"31","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"31","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"31","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"32","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"32","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"32","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"32","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"33","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"33","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"33","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"33","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"34","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"34","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"34","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"34","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"35","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"35","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"35","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"35","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"36","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"36","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"36","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"36","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"37","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"37","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"37","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"37","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"38","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"38","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"38","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"38","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"39","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"39","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"39","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"39","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"40","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"40","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"40","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"40","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"41","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"41","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"41","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"41","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"42","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"42","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"42","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"42","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"43","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"43","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"43","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"43","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"44","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"44","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"44","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"44","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"45","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"45","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"45","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"45","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"46","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"46","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"46","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"46","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"47","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"47","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"47","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"47","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"48","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"48","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"48","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"48","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"49","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"49","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"49","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"49","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"49","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"50","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"50","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"50","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"50","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"51","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"51","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"51","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"51","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"52","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"52","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"52","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"52","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"53","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"53","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"53","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"53","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"54","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"54","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"54","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"54","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"55","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"55","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"55","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"55","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"56","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"56","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"56","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"56","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"57","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"57","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"57","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"57","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"58","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"58","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"58","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"58","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"59","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"59","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"59","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"59","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"60","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"60","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"60","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"60","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"61","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"61","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"61","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"61","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"62","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"62","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"62","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"62","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"62","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"63","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"63","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"63","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"63","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"63","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"64","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"64","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"64","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"64","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"65","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"65","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"65","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"65","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"66","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"66","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"66","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"66","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"67","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"67","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"67","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"67","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"67","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"68","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"68","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"68","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"68","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"69","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"69","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"69","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"69","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"69","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"70","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"70","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"70","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"70","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"71","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"71","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"71","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"71","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"71","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"72","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"72","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"72","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"72","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"73","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"73","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"73","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"73","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"74","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"74","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"74","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"74","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"75","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"75","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"75","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"75","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"76","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"76","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"76","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"76","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"77","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"77","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"77","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"77","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"78","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"78","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"78","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"78","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"79","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"79","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"79","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"79","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"80","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"80","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"80","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"80","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"81","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"81","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"81","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"81","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"82","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"82","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"82","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"82","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"83","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"83","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"83","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"83","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"83","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"84","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"84","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
