"trace_id","activities","employed","age","income","g"
"14","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"14","activity_03","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"14","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"15","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"15","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"15","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"15","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"15","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"15","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"16","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"16","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"16","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"16","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"17","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"17","activity_01","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"17","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"17","activity_05","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"18","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"18","noise_3","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"18","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"18","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"19","activity_04","no","0-19yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"19","activity_01","no","0-19yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"19","activity_02","no","0-19yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"19","activity_03","no","0-19yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"19","activity_04","no","0-19yo","low","activity_04,activity_01,activity_02,activity_03,activity_04"
"20","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"20","activity_04","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"20","activity_01","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"20","activity_02","yes","40-59yo","middle","activity_04,activity_01,activity_02,activity_03,activity_04"
"21","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"21","activity_01","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"21","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"21","activity_05","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"22","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"22","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"22","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"22","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"23","activity_01","yes","40-59yo","middle","activity_01,activity_02,activity_03,activity_07"
"23","activity_02","yes","40-59yo","middle","activity_01,activity_02,activity_03,activity_07"
"23","activity_03","yes","40-59yo","middle","activity_01,activity_02,activity_03,activity_07"
"23","activity_07","yes","40-59yo","middle","activity_01,activity_02,activity_03,activity_07"
"24","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"24","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"24","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"24","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"25","activity_05","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"25","activity_04","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"25","activity_02","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"25","activity_01","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"26","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"26","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"26","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"26","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"27","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"27","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"27","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"27","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"28","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"28","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"28","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"28","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"29","activity_04","no","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"29","activity_02","no","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"29","activity_01","no","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"29","activity_05","no","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"29","activity_07","no","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"30","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"30","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"30","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"30","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"31","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"31","activity_01","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"31","activity_03","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"31","activity_05","yes","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"32","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"32","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"32","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"32","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"33","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"33","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"33","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"33","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"34","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"34","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"34","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"34","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"35","activity_03","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"35","activity_01","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"35","activity_03","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"35","activity_05","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"36","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"36","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"36","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"36","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"37","noise_4","yes","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"37","activity_01","yes","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"37","activity_03","yes","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"38","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"38","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"38","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"38","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"39","activity_03","no","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"39","activity_04","no","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"39","activity_03","no","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"39","noise_1","no","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"39","activity_05","no","20-39yo","high","activity_03,activity_01,activity_03,activity_05"
"40","activity_02","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"40","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"40","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"40","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"40","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"40","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"41","activity_03","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"41","activity_05","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"41","activity_03","no","40-59yo","high","activity_03,activity_01,activity_03,activity_05"
"42","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"42","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"42","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"42","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"43","activity_03","no","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"43","activity_01","no","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"43","activity_03","no","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"43","activity_05","no","80yo+","high","activity_03,activity_01,activity_03,activity_05"
"44","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"44","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"44","activity_01","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"44","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"44","noise_1","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"44","activity_05","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"45","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"45","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"45","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"45","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"46","activity_03","yes","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"46","activity_01","yes","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"46","activity_03","yes","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"46","activity_05","yes","60-79yo","high","activity_03,activity_01,activity_03,activity_05"
"47","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"47","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"48","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"48","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"48","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"48","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"49","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"49","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"49","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"49","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"50","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"50","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"50","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"50","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"51","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"51","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"51","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"51","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"52","activity_01","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"52","activity_03","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"52","activity_05","no","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"53","activity_05","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"53","activity_02","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"53","activity_04","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"53","activity_01","yes","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"54","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"54","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"54","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"54","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"55","activity_05","yes","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"55","activity_03","yes","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"55","activity_01","yes","20-39yo","low","activity_03,activity_01,activity_03,activity_05"
"56","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"56","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"56","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"56","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"57","activity_05","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"57","activity_02","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"57","activity_04","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"57","activity_01","no","0-19yo","high","activity_05,activity_02,activity_04,activity_01"
"58","activity_01","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"58","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"58","activity_03","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"58","activity_05","yes","40-59yo","middle","activity_03,activity_01,activity_03,activity_05"
"59","activity_05","no","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"59","activity_02","no","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"59","activity_01","no","40-59yo","high","activity_05,activity_02,activity_04,activity_01"
"60","activity_03","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"60","activity_01","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"60","activity_05","yes","0-19yo","high","activity_03,activity_01,activity_03,activity_05"
"61","activity_05","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"61","activity_05","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"61","activity_03","yes","0-19yo","low","activity_03,activity_01,activity_03,activity_05"
"62","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"62","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"62","noise_0","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"62","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"62","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"63","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"63","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"63","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"64","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"64","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"64","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"64","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"65","activity_05","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"65","activity_02","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"65","activity_04","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"65","activity_01","no","20-39yo","middle","activity_05,activity_02,activity_04,activity_01"
"66","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"66","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"66","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"66","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"67","activity_05","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"67","activity_03","yes","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"68","noise_2","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"68","activity_01","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"68","activity_02","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"68","activity_05","yes","0-19yo","low","activity_05,activity_02,activity_04,activity_01"
"69","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"69","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"69","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"69","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"70","activity_04","yes","20-39yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"70","activity_01","yes","20-39yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"70","activity_02","yes","20-39yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"70","activity_03","yes","20-39yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"70","activity_04","yes","20-39yo","high","activity_04,activity_01,activity_02,activity_03,activity_04"
"71","activity_05","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"71","activity_02","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"71","activity_04","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"71","activity_01","no","80yo+","middle","activity_05,activity_02,activity_04,activity_01"
"72","activity_03","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"72","activity_01","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"72","noise_1","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"72","noise_0","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"72","activity_03","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"72","activity_05","yes","20-39yo","middle","activity_03,activity_01,activity_03,activity_05"
"73","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"73","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"73","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"73","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"74","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"74","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"74","noise_4","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"74","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"74","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"75","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"75","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"75","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"76","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"76","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"76","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"77","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"77","activity_04","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"77","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"77","activity_07","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"77","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"77","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"78","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"78","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"78","noise_4","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"78","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"79","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"79","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"79","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"79","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"80","activity_05","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"80","activity_02","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"80","activity_04","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"80","activity_01","no","60-79yo","high","activity_05,activity_02,activity_04,activity_01"
"81","activity_03","no","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"81","activity_01","no","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"81","activity_03","no","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"81","activity_05","no","40-59yo","low","activity_03,activity_01,activity_03,activity_05"
"82","activity_03","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"82","activity_01","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"82","activity_03","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"82","activity_05","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"83","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"84","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"84","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"84","noise_4","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"84","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"84","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"85","activity_03","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"85","activity_02","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"85","activity_01","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"85","activity_03","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"85","activity_05","yes","80yo+","low","activity_03,activity_01,activity_03,activity_05"
"86","activity_01","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"86","activity_02","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"86","activity_03","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"86","activity_07","yes","0-19yo","low","activity_01,activity_02,activity_03,activity_07"
"87","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"87","activity_01","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"87","activity_03","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
"87","activity_05","no","80yo+","middle","activity_03,activity_01,activity_03,activity_05"
